recipe_source,recipe,family,temperature_c,mode,direction_target,delivered_pod,delivered_npac,protein_percent,fat_percent,solids_percent,water_percent,direction_band_min,direction_band_max,direction_distance,direction_status,score,preview,apply,main,zero_gram,rescue,runtime_local_match,served_check,pass_fail,detail
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-11,eco,2,16.3827,41.6523,10.4847,7.997,42.176,57.824,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-12,optimal,-2,14.4344,42.1188,10.3872,5.998,39.661,60.339,12,13,1.4344,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-12,optimal,-1,13.9263,42.2825,9.9515,7.956,38.686,61.314,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-12,optimal,0,16.3052,42.2971,9.6221,5.249,38.824,61.176,14,15,1.3052,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-12,optimal,1,15.8741,42.1274,9.4366,6.244,38.794,61.206,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-12,optimal,2,16.5604,43.4770,9.0710,5.329,38.433,61.567,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-12,eco,-2,14.4344,42.1188,10.3872,5.998,39.661,60.339,12,13,1.4344,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-12,eco,-1,13.9263,42.2825,9.9515,7.956,38.686,61.314,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-12,eco,0,16.3052,42.2971,9.6221,5.249,38.824,61.176,14,15,1.3052,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-12,eco,1,15.8741,42.1274,9.4366,6.244,38.794,61.206,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-12,eco,2,16.5604,43.4770,9.0710,5.329,38.433,61.567,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-13,optimal,-2,13.3395,54.8830,10.4855,5.879,44.002,55.998,12,13,0.3395,NEAREST,7,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-13,optimal,-1,13.4002,48.0777,8.5210,5.494,35.014,64.986,13,14,0.0000,ACHIEVED,10,diagnostic,iteration_cap_diagnostic,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-13,optimal,0,14.8466,49.3575,10.4898,8.065,41.025,58.975,14,15,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-13,optimal,1,14.8466,49.3575,10.4898,8.065,41.025,58.975,15,16,0.1534,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-13,optimal,2,16.4047,48.0437,9.4710,5.742,39.425,60.575,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-13,eco,-2,13.3395,54.8830,10.4855,5.879,44.002,55.998,12,13,0.3395,NEAREST,7,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-13,eco,-1,13.4002,48.0777,8.5210,5.494,35.014,64.986,13,14,0.0000,ACHIEVED,10,diagnostic,iteration_cap_diagnostic,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-13,eco,0,14.8466,49.3575,10.4898,8.065,41.025,58.975,14,15,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-13,eco,1,14.8466,49.3575,10.4898,8.065,41.025,58.975,15,16,0.1534,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.noaprotein.com/blogs/education/ninja-creami-protein-ice-cream,mixed-protein-noaprotein,mixed_protein,-13,eco,2,16.4047,48.0437,9.4710,5.742,39.425,60.575,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-11,optimal,-2,12.0407,38.1141,8.9728,6.392,36.455,63.545,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-11,optimal,-1,13.0552,41.8354,9.5045,7.712,37.281,62.719,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-11,optimal,0,14.3234,41.8176,10.0031,8.795,39.460,60.540,14,15,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-11,optimal,1,15.2690,37.2708,10.2325,8.320,40.319,59.681,15,16,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-11,optimal,2,15.2690,37.2708,10.2325,8.320,40.319,59.681,16,17,0.7310,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-11,eco,-2,12.0407,38.1141,8.9728,6.392,36.455,63.545,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-11,eco,-1,13.0552,41.8354,9.5045,7.712,37.281,62.719,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-11,eco,0,14.3234,41.8176,10.0031,8.795,39.460,60.540,14,15,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-11,eco,1,15.2690,37.2708,10.2325,8.320,40.319,59.681,15,16,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-11,eco,2,15.2690,37.2708,10.2325,8.320,40.319,59.681,16,17,0.7310,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-12,optimal,-2,12.8852,42.4119,8.4670,5.003,34.116,65.884,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-12,optimal,-1,13.7787,42.0948,9.0459,6.683,35.423,64.577,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-12,optimal,0,14.5420,42.3166,8.5347,5.999,34.971,65.029,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-12,optimal,1,14.5420,42.3166,8.5347,5.999,34.971,65.029,15,16,0.4580,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-12,optimal,2,16.7066,42.1112,9.9976,7.292,38.941,61.059,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-12,eco,-2,12.8852,42.4119,8.4670,5.003,34.116,65.884,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-12,eco,-1,13.7787,42.0948,9.0459,6.683,35.423,64.577,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-12,eco,0,14.5420,42.3166,8.5347,5.999,34.971,65.029,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-12,eco,1,14.5420,42.3166,8.5347,5.999,34.971,65.029,15,16,0.4580,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-12,eco,2,16.7066,42.1112,9.9976,7.292,38.941,61.059,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-13,optimal,-2,12.5305,52.1595,10.0070,6.490,43.509,56.491,12,13,0.0000,ACHIEVED,8,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-13,optimal,-1,13.3928,49.0787,9.4918,5.871,39.440,60.560,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-13,optimal,0,14.4802,49.8392,9.5312,5.952,42.920,57.080,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-13,optimal,1,15.5073,54.0534,10.1436,6.655,43.088,56.912,15,16,0.0000,ACHIEVED,5,diagnostic,unsafe_proposal,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/unqualified/unsafe_proposal
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-13,optimal,2,14.5889,53.2193,10.5006,6.663,42.984,57.016,16,17,1.4111,NEAREST,8,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-13,eco,-2,12.5305,52.1595,10.0070,6.490,43.509,56.491,12,13,0.0000,ACHIEVED,8,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-13,eco,-1,13.3928,49.0787,9.4918,5.871,39.440,60.560,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-13,eco,0,14.4802,49.8392,9.5312,5.952,42.920,57.080,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-13,eco,1,15.5073,54.0534,10.1436,6.655,43.088,56.912,15,16,0.0000,ACHIEVED,5,diagnostic,unsafe_proposal,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/unqualified/unsafe_proposal
https://tastesbetterfromscratch.com/protein-ice-cream/,low-fat-tastesbetter,low_fat,-13,eco,2,14.5889,53.2193,10.5006,6.663,42.984,57.016,16,17,1.4111,NEAREST,8,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-11,optimal,-2,12.8069,40.3578,9.9673,8.865,39.404,60.596,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-11,optimal,-1,13.2539,41.8656,10.4818,8.780,40.821,59.179,13,14,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-11,optimal,0,14.8542,33.7016,9.4866,7.522,37.492,62.508,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-11,optimal,1,15.5432,35.2712,9.9906,7.862,39.198,60.802,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-11,optimal,2,16.8349,40.0495,9.4892,5.737,39.814,60.186,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-11,eco,-2,12.8069,40.3578,9.9673,8.865,39.404,60.596,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-11,eco,-1,13.2539,41.8656,10.4818,8.780,40.821,59.179,13,14,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-11,eco,0,14.8542,33.7016,9.4866,7.522,37.492,62.508,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-11,eco,1,15.5432,35.2712,9.9906,7.862,39.198,60.802,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-11,eco,2,16.8349,40.0495,9.4892,5.737,39.814,60.186,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-12,optimal,-2,14.4423,42.0617,10.4532,8.782,42.361,57.639,12,13,1.4423,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-12,optimal,-1,14.9043,42.0860,9.5192,6.198,40.144,59.856,13,14,0.9043,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-12,optimal,0,15.8273,42.2709,9.9669,6.615,41.137,58.863,14,15,0.8273,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-12,optimal,1,16.4412,42.2610,9.9792,6.849,41.323,58.677,15,16,0.4412,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-12,optimal,2,16.7412,49.8846,10.5331,6.849,43.939,56.061,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-12,eco,-2,14.4423,42.0617,10.4532,8.782,42.361,57.639,12,13,1.4423,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-12,eco,-1,14.9043,42.0860,9.5192,6.198,40.144,59.856,13,14,0.9043,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-12,eco,0,15.8273,42.2709,9.9669,6.615,41.137,58.863,14,15,0.8273,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-12,eco,1,16.4412,42.2610,9.9792,6.849,41.323,58.677,15,16,0.4412,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-12,eco,2,16.7412,49.8846,10.5331,6.849,43.939,56.061,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-13,optimal,-2,15.5390,48.1566,10.4572,7.961,43.274,56.726,12,13,2.5390,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-13,optimal,-1,16.0171,48.2303,10.9802,8.690,44.292,55.708,13,14,2.0171,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-13,optimal,0,14.9528,43.7561,12.5161,8.727,44.913,55.087,14,15,0.0000,ACHIEVED,7,diagnostic,hard_residual_violations,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_residual/qualified/hard_residual_violations
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-13,optimal,1,15.9036,48.1392,11.4363,8.728,44.765,55.235,15,16,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-13,optimal,2,16.0091,54.8779,10.5141,7.211,43.450,56.550,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-13,eco,-2,15.5390,48.1566,10.4572,7.961,43.274,56.726,12,13,2.5390,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-13,eco,-1,16.0171,48.2303,10.9802,8.690,44.292,55.708,13,14,2.0171,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-13,eco,0,14.9528,43.7561,12.5161,8.727,44.913,55.087,14,15,0.0000,ACHIEVED,7,diagnostic,hard_residual_violations,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_residual/qualified/hard_residual_violations
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-13,eco,1,15.9036,48.1392,11.4363,8.728,44.765,55.235,15,16,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.eatingbirdfood.com/protein-ice-cream/,high-fat-eatingbirdfood,high_fat,-13,eco,2,16.0091,54.8779,10.5141,7.211,43.450,56.550,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
