"product_profile","serving_mode","strategy","ingredient","canonical_id","grams_per_1000g","percentage","technical_role","effective_price_per_kg","price_source","line_cost","template_source","template_version","whole_gram_status","validation_status","target_temperature_c","pod","pac","npac","ice_fraction_percent","water_percent","total_solids_percent","fat_percent","protein_percent","liquid_dairy_carrier_grams","actual_protein_percent","technical_score","cost_per_kg","cost_complete","policy_template_provenance","strategy_resolution","validated_native","provisional_bands","native_engine_misses"
"Vegan Gelato","−11°C","OPTIMAL","OAT DRINK · Beverage · Chilled · BIO","PI-ING-001565","250","25","plant_liquid","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","−11°C","OPTIMAL","REFINED COCONUT OIL · Elstar Fats Coconut · Dry","PI-ING-000163","53","5.3","plant_fat","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","−11°C","OPTIMAL","Sucrose","PI-ING-000514","185","18.5","sweetener_sucrose","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","−11°C","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","60","6","sugar_freezing_control","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","−11°C","OPTIMAL","Inulin","PI-ING-000456","53","5.3","fiber_body","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","−11°C","OPTIMAL","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","−12°C","ECO","Water","PI-ING-001409","397","39.7","water","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","ECO","OAT DRINK · Beverage · Chilled · BIO","PI-ING-001565","250","25","plant_liquid","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","ECO","REFINED COCONUT OIL · Elstar Fats Coconut · Dry","PI-ING-000163","53","5.3","plant_fat","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","ECO","Sucrose","PI-ING-000514","145","14.5","sweetener_sucrose","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","ECO","Dextrose (monohydrate)","PI-ING-000494","100","10","sugar_freezing_control","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","ECO","Inulin","PI-ING-000456","53","5.3","fiber_body","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","ECO","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","OPTIMAL","Water","PI-ING-001409","397","39.7","water","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","OPTIMAL","OAT DRINK · Beverage · Chilled · BIO","PI-ING-001565","250","25","plant_liquid","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","OPTIMAL","REFINED COCONUT OIL · Elstar Fats Coconut · Dry","PI-ING-000163","53","5.3","plant_fat","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","OPTIMAL","Sucrose","PI-ING-000514","145","14.5","sweetener_sucrose","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","100","10","sugar_freezing_control","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","OPTIMAL","Inulin","PI-ING-000456","53","5.3","fiber_body","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−12°C","OPTIMAL","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","vegan_neutral_minus12_final","registry@vegan_neutral_minus12_final","exact","engine_validated_native","-12","22.333","33.180499999999995","51.97935269605538","50.29167206086622","63.834","36.166000000000004","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","ECO","Water","PI-ING-001409","397","39.7","water","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","ECO","OAT DRINK · Beverage · Chilled · BIO","PI-ING-001565","250","25","plant_liquid","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","ECO","REFINED COCONUT OIL · Elstar Fats Coconut · Dry","PI-ING-000163","53","5.3","plant_fat","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","ECO","Sucrose","PI-ING-000514","95","9.5","sweetener_sucrose","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","ECO","Dextrose (monohydrate)","PI-ING-000494","150","15","sugar_freezing_control","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","ECO","Inulin","PI-ING-000456","53","5.3","fiber_body","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","ECO","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","OPTIMAL","Water","PI-ING-001409","397","39.7","water","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","OPTIMAL","OAT DRINK · Beverage · Chilled · BIO","PI-ING-001565","250","25","plant_liquid","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","OPTIMAL","REFINED COCONUT OIL · Elstar Fats Coconut · Dry","PI-ING-000163","53","5.3","plant_fat","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","OPTIMAL","Sucrose","PI-ING-000514","95","9.5","sweetener_sucrose","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","150","15","sugar_freezing_control","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","OPTIMAL","Inulin","PI-ING-000456","53","5.3","fiber_body","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","−13°C","OPTIMAL","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","V02_fixed","registry@V02_fixed","exact","engine_validated_native","-13","20.737","36.920500000000004","57.4781268487094","49.5645470478635","64.23400000000001","35.766000000000005","5.625","0.1","0","","10","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","true","false","none"
"Vegan Gelato","Świeże","ECO","Water","PI-ING-001409","397","39.7","water","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","ECO","OAT DRINK · Beverage · Chilled · BIO","PI-ING-001565","250","25","plant_liquid","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","ECO","REFINED COCONUT OIL · Elstar Fats Coconut · Dry","PI-ING-000163","53","5.3","plant_fat","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","ECO","Sucrose","PI-ING-000514","185","18.5","sweetener_sucrose","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","ECO","Dextrose (monohydrate)","PI-ING-000494","60","6","sugar_freezing_control","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","ECO","Inulin","PI-ING-000456","53","5.3","fiber_body","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","ECO","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","OPTIMAL","Water","PI-ING-001409","397","39.7","water","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","OPTIMAL","OAT DRINK · Beverage · Chilled · BIO","PI-ING-001565","250","25","plant_liquid","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","OPTIMAL","REFINED COCONUT OIL · Elstar Fats Coconut · Dry","PI-ING-000163","53","5.3","plant_fat","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","OPTIMAL","Sucrose","PI-ING-000514","185","18.5","sweetener_sucrose","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","60","6","sugar_freezing_control","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","OPTIMAL","Inulin","PI-ING-000456","53","5.3","fiber_body","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Vegan Gelato","Świeże","OPTIMAL","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","vegan_neutral_minus11_final","registry@vegan_neutral_minus11_final","exact","blocked_engine_native_band_miss","-11","23.6098","30.1885","47.53046572409232","39.16228618012477","63.514","36.486000000000004","5.625","0.1","0","","7","","false","owner Vegan final task: MyGelato −13 reference + canonical PINGÜINO temperature direction; Mapper v1.0 plant identities","eco_equals_optimal_no_validated_alternative","false","false","ice_fraction:low:39.162 [45,61]"
"Protein Gelato","−11°C","ECO","Cream 30 %","PI-ING-000180","110","11","dairy_fat","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−11°C","ECO","PROTEIN GEL WPC · Sempre Dairy · SEMPRE230","PI-ING-000264","247","24.7","protein_source","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−11°C","ECO","Water","PI-ING-001409","505","50.5","water","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−11°C","ECO","Sucrose","PI-ING-000514","80","8","sweetener_sucrose","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−11°C","ECO","Dextrose (monohydrate)","PI-ING-000494","56","5.6","sugar_freezing_control","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−11°C","ECO","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−11°C","OPTIMAL","Cream 30 %","PI-ING-000180","110","11","dairy_fat","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−11°C","OPTIMAL","PROTEIN GEL WPC · Sempre Dairy · SEMPRE230","PI-ING-000264","247","24.7","protein_source","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−11°C","OPTIMAL","Water","PI-ING-001409","505","50.5","water","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
